#     BM23  -  E.S.R.F.  - Thu Dec 10 17:11:39 2015
#S 39 scan 8.8767 9.62357 462 1
#T 1 (Seconds)
# file name: /data/bm23/inhouse/Phelma_9591/Cu2O.dat
# -------------------------------------------------------
# primary slit vertical aperture 0.3 mm
# monochromator:  Si (1 1 1) flat
# adopted d spacing  3.13467 Angstroems
# first crystal initial temperature -164.8 C
# harmonic rejection mirror: Si at 3.0 mrad
# experimental slit horizontal aperture 5 mm
# experimental slit vertical aperture 15 mm
# initial ring current 81.9197 mA
# electrometer ranges for I0 - 1e-07 mA, I1 - 1e-07 mA (I2 - 3e-08 mA)
# -------------------------------------------------------
# EXAFS scan with optimized energy mesh
# parameter file name: /data/bm23/inhouse/Phelma_9591/acq.par
# scan parameter file name: /data/bm23/inhouse/Phelma_9591/CuKedge.par
# Energy limits  8.8767 - 9.62357 KeV
# Detuning = 0 Loeffen, Piezzo position: init=0, end=0
# acquisition time per scan point 1 s
# target I0 counts for feedback (type 0) init=0, end=0 counts/s, tif = 1, tiw = 0.2
# none
# -------------------------------------------------------
#N 15
#L E[keV]  alpha  I0  I1  I2  point_nb  qg1  T1  T2  E_enc[keV]  ref  log_i1_i2  S[cal1]  S[cal2]  elapseT
8.97107601 0.0931771 5969810 5438689 4990915 47 6627.76 0 0 8.96752 0.0859188 0.0859188 1 1 86.3935
8.97157574 0.0931358 5969906 5439001 4991708 48 6626.99 0 0 8.96802 0.0858173 0.0858173 1 1 87.9916
8.97207642 0.093123 5969644 5438832 4992907 49 6616.31 0 0 8.96852 0.085546 0.085546 1 1 89.8367
8.97257614 0.0929371 5970024 5440189 4995168 50 6613.26 0 0 8.96902 0.0853427 0.0853427 1 1 91.4409
8.97307587 0.0929253 5970366 5440565 4996172 51 6610.21 0 0 8.96951 0.0852109 0.0852109 1 1 93.2835
8.97357559 0.093007 5970372 5440126 4996733 52 6591.13 0 0 8.96999 0.0850179 0.0850179 1 1 94.8712
8.97407627 0.0929216 5969885 5440147 4997681 53 6584.27 0 0 8.9705 0.0848321 0.0848321 1 1 96.5201
8.974576 0.092945 5969339 5439522 4997827 54 6602.58 0 0 8.97102 0.084688 0.084688 1 1 98.3569
8.97507668 0.0930189 5969756 5439500 4998670 55 6585.03 0 0 8.97154 0.0845153 0.0845153 1 1 99.9544
8.9755764 0.0929594 5968670 5438834 4999329 56 6578.93 0 0 8.97202 0.084261 0.084261 1 1 101.825
8.97607708 0.0932751 5968840 5437272 4998809 57 6568.25 0 0 8.97251 0.0840778 0.0840778 1 1 103.619
8.97657776 0.0937873 5968392 5434080 4997044 58 6572.82 0 0 8.97299 0.0838437 0.0838437 1 1 105.264
8.97705841 0.0947031 5968422 5429133 4992941 59 6572.06 0 0 8.97346 0.0837543 0.0837543 1 1 107.116
8.97755909 0.0954971 5968083 5424516 4989495 60 6562.14 0 0 8.97398 0.083594 0.083594 1 1 108.979
8.97805977 0.0958359 5967926 5422536 4989112 61 6547.65 0 0 8.9745 0.0833057 0.0833057 1 1 110.769
8.97856045 0.0959986 5967396 5421172 4988729 62 6537.73 0 0 8.97498 0.0831309 0.0831309 1 1 112.367
8.97906113 0.0962314 5966894 5419454 4988697 63 6553.75 0 0 8.97549 0.0828203 0.0828203 1 1 114.204
8.97956181 0.0969835 5967066 5415536 4985596 64 6530.86 0 0 8.97599 0.0827189 0.0827189 1 1 115.808
8.98006248 0.0982204 5966206 5408062 4980241 65 6513.31 0 0 8.97647 0.0824125 0.0824125 1 1 117.656
8.98056316 0.100018 5964765 5397044 4970138 66 6526.28 0 0 8.97696 0.0824038 0.0824038 1 1 119.247
8.9810648 0.102157 5964259 5385059 4960410 67 6531.62 0 0 8.97746 0.0821399 0.0821399 1 1 121.093
8.98156452 0.104779 5963594 5370356 4947921 68 6511.02 0 0 8.97797 0.0819267 0.0819267 1 1 122.688
8.98206615 0.108455 5963264 5350354 4930019 69 6504.16 0 0 8.97849 0.0818199 0.0818199 1 1 124.604
8.98256683 0.113798 5961901 5320629 4903593 70 6512.55 0 0 8.97899 0.0816233 0.0816233 1 1 126.397
8.98306847 0.120808 5961588 5283184 4870562 71 6501.11 0 0 8.97946 0.0813196 0.0813196 1 1 127.983
8.98356915 0.129534 5962812 5238358 4829927 72 6482.8 0 0 8.97994 0.0811767 0.0811767 1 1 129.877
8.98407078 0.138216 5962018 5192383 4787766 73 6501.11 0 0 8.98045 0.0811288 0.0811288 1 1 131.714
8.98457241 0.144793 5961229 5157664 4756922 74 6492.71 0 0 8.98097 0.0808829 0.0808829 1 1 133.3
8.98507309 0.148667 5961003 5137529 4738978 75 6482.8 0 0 8.98149 0.0807507 0.0807507 1 1 135.145
8.98557472 0.14994 5960631 5130668 4734494 76 6478.98 0 0 8.98198 0.080361 0.080361 1 1 136.785
8.98607635 0.149789 5961539 5132225 4736735 77 6462.2 0 0 8.9825 0.0801912 0.0801912 1 1 138.628
8.98655891 0.148936 5960488 5135699 4740167 78 6469.83 0 0 8.98298 0.0801436 0.0801436 1 1 140.468
8.98706055 0.148988 5960386 5135347 4740765 79 6436.26 0 0 8.98347 0.0799489 0.0799489 1 1 142.057
8.98756123 0.150076 5960272 5129664 4736652 80 6437.02 0 0 8.98396 0.0797096 0.0797096 1 1 143.899
8.98806381 0.152612 5960558 5116917 4726088 81 6450.75 0 0 8.98446 0.0794543 0.0794543 1 1 145.485
8.98856544 0.156429 5959420 5096449 4707590 82 6446.17 0 0 8.98498 0.0793679 0.0793679 1 1 147.373
8.98906708 0.160797 5959312 5074143 4687838 83 6428.63 0 0 8.9855 0.0791861 0.0791861 1 1 149.218
8.98956871 0.165248 5958600 5051006 4668136 84 6419.47 0 0 8.98601 0.0788276 0.0788276 1 1 151.053
8.9900713 0.169496 5958950 5029889 4648764 85 6429.39 0 0 8.98647 0.0787965 0.0787965 1 1 152.656
8.99057293 0.174276 5958644 5005647 4627740 86 6395.82 0 0 8.98696 0.078498 0.078498 1 1 154.503
8.99107552 0.178754 5958031 4982769 4607306 87 6392.77 0 0 8.98747 0.0783424 0.0783424 1 1 156.088
8.99157715 0.182904 5958428 4962466 4589778 88 6389.72 0 0 8.98799 0.0780711 0.0780711 1 1 157.924
8.99205971 0.185563 5958282 4949164 4578204 89 6390.48 0 0 8.98849 0.0779119 0.0779119 1 1 159.591
8.99256229 0.187579 5958280 4939195 4569320 90 6378.27 0 0 8.989 0.077838 0.077838 1 1 161.407
8.99306393 0.188454 5957455 4934195 4565632 91 6388.19 0 0 8.98948 0.0776326 0.0776326 1 1 162.992
8.99356651 0.189524 5957269 4928761 4561442 92 6389.72 0 0 8.99 0.0774488 0.0774488 1 1 164.831
8.9940691 0.190657 5956855 4922839 4556854 93 6365.3 0 0 8.99049 0.0772529 0.0772529 1 1 166.424
8.99457169 0.19184 5957294 4917381 4552741 94 6340.89 0 0 8.99098 0.0770466 0.0770466 1 1 168.318
8.99507427 0.192989 5955309 4910101 4546670 95 6353.86 0 0 8.99148 0.0768994 0.0768994 1 1 170.175
8.9955759 0.194251 5955399 4903978 4541897 96 6334.78 0 0 8.99201 0.0767019 0.0767019 1 1 171.977
8.99605942 0.196069 5954975 4894725 4534324 97 6361.49 0 0 8.99249 0.0764821 0.0764821 1 1 173.589
8.996562 0.197346 5953351 4887143 4528586 98 6357.67 0 0 8.993 0.0761981 0.0761981 1 1 175.429
8.99706554 0.197773 5952371 4884256 4526174 99 6343.18 0 0 8.99347 0.07614 0.07614 1 1 177.015
8.99756813 0.197847 5951608 4883267 4526584 100 6329.44 0 0 8.99396 0.0758469 0.0758469 1 1 178.85
8.99807072 0.197374 5951079 4885143 4528948 101 6332.49 0 0 8.99446 0.0757089 0.0757089 1 1 180.484
8.9985733 0.196353 5951091 4890141 4533957 102 6305.03 0 0 8.99498 0.0756261 0.0756261 1 1 182.071
8.99909592 0.19526 5950429 4894944 4540221 103 6320.29 0 0 8.99552 0.0752271 0.0752271 1 1 183.924
8.99961853 0.194316 5951297 4900283 4546291 104 6304.26 0 0 8.99603 0.0749812 0.0749812 1 1 185.528
9.00014114 0.193044 5950997 4906276 4551998 105 6310.37 0 0 8.99655 0.0749489 0.0749489 1 1 187.383
9.0006628 0.191642 5951094 4913236 4559657 106 6290.53 0 0 8.99707 0.0746854 0.0746854 1 1 188.97
9.00120544 0.189674 5951160 4922969 4570011 107 6283.67 0 0 8.9976 0.0743962 0.0743962 1 1 190.818
9.00176716 0.187595 5951252 4933294 4580279 108 6300.45 0 0 8.99815 0.074247 0.074247 1 1 192.436
9.00230885 0.185712 5951953 4943173 4590096 109 6299.69 0 0 8.99871 0.0741065 0.0741065 1 1 194.266
9.00287056 0.184254 5952556 4950885 4598638 110 6269.17 0 0 8.99929 0.0738062 0.0738062 1 1 195.863
9.00345135 0.182593 5953050 4959528 4607593 111 6256.2 0 0 8.99986 0.073605 0.073605 1 1 197.755
9.00401211 0.181389 5952360 4964928 4613828 112 6297.4 0 0 9.0004 0.0733409 0.0733409 1 1 199.599
9.00459385 0.180228 5953266 4971454 4620791 113 6268.41 0 0 9.00096 0.0731464 0.0731464 1 1 201.441
9.00519371 0.179088 5953291 4977145 4627604 114 6301.21 0 0 9.00157 0.0728172 0.0728172 1 1 203.037
9.00579453 0.177813 5953925 4984026 4634408 115 6240.94 0 0 9.0022 0.0727295 0.0727295 1 1 204.893
9.00639534 0.176685 5953368 4989185 4640139 116 6243.23 0 0 9.00281 0.0725282 0.0725282 1 1 206.483
9.00699615 0.176165 5953830 4992167 4644613 117 6243.99 0 0 9.0034 0.072162 0.072162 1 1 208.319
9.00761604 0.175788 5953827 4994043 4647192 118 6227.97 0 0 9.00403 0.0719826 0.0719826 1 1 209.908
9.00823689 0.17528 5954041 4996760 4650730 119 6237.89 0 0 9.00464 0.0717655 0.0717655 1 1 211.759
9.0088768 0.175345 5953986 4996390 4651507 120 6222.63 0 0 9.00527 0.0715244 0.0715244 1 1 213.35
9.00949669 0.175282 5954048 4996759 4652793 121 6227.97 0 0 9.00592 0.0713218 0.0713218 1 1 215.261
9.01015663 0.175573 5954791 4995928 4653018 122 6227.97 0 0 9.00658 0.0711071 0.0711071 1 1 217.105
9.01079655 0.175418 5954008 4996045 4654597 123 6207.37 0 0 9.00721 0.0707913 0.0707913 1 1 218.968
9.01145649 0.175216 5953183 4996363 4656432 124 6186.77 0 0 9.00784 0.0704608 0.0704608 1 1 220.757
9.01211548 0.175162 5954133 4997430 4658317 125 6232.55 0 0 9.0085 0.0702695 0.0702695 1 1 222.353
9.01279449 0.174645 5953679 4999632 4661441 126 6215.76 0 0 9.00922 0.0700397 0.0700397 1 1 224.204
9.01347351 0.174353 5954267 5001584 4664699 127 6221.87 0 0 9.0099 0.0697313 0.0697313 1 1 225.797
9.01415348 0.173856 5955357 5004990 4668843 128 6202.79 0 0 9.01056 0.0695241 0.0695241 1 1 227.686
9.01485252 0.173663 5955924 5006432 4671125 129 6186.77 0 0 9.01126 0.0693235 0.0693235 1 1 229.525
9.01555061 0.173127 5955889 5009088 4675758 130 6190.59 0 0 9.01194 0.0688626 0.0688626 1 1 231.12
9.01625061 0.172531 5956849 5012879 4680004 131 6187.53 0 0 9.01264 0.0687114 0.0687114 1 1 232.978
9.01696873 0.172127 5957070 5015091 4683393 132 6197.45 0 0 9.01338 0.0684287 0.0684287 1 1 234.571
9.0176878 0.171343 5957989 5019802 4688989 133 6191.35 0 0 9.01408 0.0681735 0.0681735 1 1 236.411
9.01840687 0.170526 5957459 5023455 4693676 134 6193.64 0 0 9.01476 0.0679019 0.0679019 1 1 238.01
9.01914501 0.169586 5957906 5028557 4700092 135 6191.35 0 0 9.01551 0.067551 0.067551 1 1 239.852
9.01988316 0.168676 5957541 5032829 4705210 136 6175.33 0 0 9.01626 0.0673118 0.0673118 1 1 241.437
9.02062225 0.167237 5957283 5039857 4713453 137 6160.07 0 0 9.017 0.0669569 0.0669569 1 1 243.287
9.02138138 0.166157 5957875 5045803 4720084 138 6153.96 0 0 9.01775 0.0667302 0.0667302 1 1 244.89
9.0221386 0.16505 5957083 5050720 4725791 139 6145.57 0 0 9.0185 0.0664958 0.0664958 1 1 246.751
9.02289772 0.164541 5957949 5054026 4730593 140 6140.23 0 0 9.01926 0.0661346 0.0661346 1 1 248.599
9.02367592 0.163308 5957383 5059783 4737040 141 6121.92 0 0 9.02006 0.0659111 0.0659111 1 1 250.442
9.02445412 0.162803 5955689 5060900 4740337 142 6146.33 0 0 9.02083 0.0654361 0.0654361 1 1 252.029
9.02525139 0.161969 5938238 5050277 4731061 143 6122.68 0 0 9.0216 0.0652936 0.0652936 1 1 253.871
9.02604961 0.161556 5913543 5031353 4714621 144 6098.27 0 0 9.02239 0.0650204 0.0650204 1 1 255.464
9.02684784 0.160861 5919420 5039857 4724579 145 6096.74 0 0 9.02323 0.0645992 0.0645992 1 1 257.312
9.02764606 0.160391 5948120 5066673 4751170 146 6069.28 0 0 9.02402 0.0642935 0.0642935 1 1 258.912
9.02846432 0.160398 5955445 5072874 4758595 147 6095.98 0 0 9.02485 0.0639551 0.0639551 1 1 260.76
